Peptide Name,128,64,16,2,6,4,
B5401,0.055820006877183914,0.05012727156281471,0.040616754442453384,0.032550450414419174,0.03719896078109741,0.03301770240068436,0.0819905623793602
B3501,0.06169601529836655,0.04121101275086403,0.05077230557799339,0.04980183765292168,0.04302525147795677,0.039784032851457596,0.03805676847696304
A3101,0.0416983962059021,0.035554833710193634,0.03385604918003082,0.030139010399580002,0.03037056140601635,0.03304734826087952,0.032082878053188324
B2705,0.01167504582554102,0.014055495150387287,0.01225426234304905,0.011799028143286705,0.010955053381621838,0.013153798878192902,0.012798851355910301
A2902,0.08780417591333389,0.05970490723848343,0.06248855963349342,0.08519275486469269,0.07253608852624893,0.09098632633686066,0.07938388735055923
A0203,0.08923617005348206,0.03954664245247841,0.040960658341646194,0.04105046018958092,0.03543170541524887,0.04073940962553024,0.041467905044555664
A0202,0.08469376713037491,0.05116543918848038,0.054102495312690735,0.05320654436945915,0.05217433720827103,0.05164749175310135,0.049493592232465744
B4001,0.016470596194267273,0.01733122020959854,0.012034773826599121,0.012574954889714718,0.013713352382183075,0.01625077612698078,0.0155343534424901
B5301,0.08394651859998703,0.06834234297275543,0.08862406015396118,0.05718475207686424,0.07162491977214813,0.05520428717136383,0.1075090616941452
A3002,0.15490977466106415,0.13541965186595917,0.14933764934539795,0.08742179721593857,0.10668222606182098,0.14366862177848816,0.09217741340398788
B5701,0.02065495029091835,0.035214949399232864,0.06918137520551682,0.018230151385068893,0.03948034718632698,0.06507427245378494,0.11287698149681091
A2403,0.021391261368989944,0.0403173565864563,0.038343776017427444,0.02884301170706749,0.035276759415864944,0.030186830088496208,0.04832247272133827
A6801,0.07477835565805435,0.048281654715538025,0.04370606690645218,0.050805553793907166,0.04762675613164902,0.05122769996523857,0.051321037113666534
A0301,0.06420829147100449,0.0346997007727623,0.035807155072689056,0.026639210060238838,0.025952188298106194,0.02744760550558567,0.025415409356355667
A2402,0.06299927830696106,0.07199130952358246,0.07607772201299667,0.060069091618061066,0.07379670441150665,0.05619586631655693,0.061436962336301804
A2601,0.024991629645228386,0.024858631193637848,0.015336347743868828,0.025328611955046654,0.013710720464587212,0.021505532786250114,0.019235793501138687
B5801,0.030727878212928772,0.013876184821128845,0.017011603340506554,0.01151931844651699,0.010094083845615387,0.012251934967935085,0.010928445495665073
A3301,0.04666629433631897,0.04009372740983963,0.03583493456244469,0.03361101076006889,0.034099724143743515,0.035878509283065796,0.03325353562831879
B1801,0.0405428521335125,0.020484747365117073,0.023548418655991554,0.022960910573601723,0.018652772530913353,0.018801631405949593,0.035422053188085556
A2301,0.11219166219234467,0.06700515002012253,0.09056949615478516,0.07301794737577438,0.08344636112451553,0.06877735257148743,0.05854406952857971
B0801,0.012882113456726074,0.013048342429101467,0.012456887401640415,0.012594201602041721,0.011073117144405842,0.01078653335571289,0.013064385391771793
B4402,0.04187163710594177,0.044372424483299255,0.04023204371333122,0.04507417604327202,0.03782091662287712,0.04212867096066475,0.030918041244149208
A0206,0.08240392059087753,0.053446147590875626,0.04533834755420685,0.04436522722244263,0.04335362836718559,0.04418882355093956,0.046543799340724945
A0201,0.07046179473400116,0.0445915088057518,0.04041258990764618,0.04439385607838631,0.04656440019607544,0.04536917805671692,0.04336952790617943
A6901,0.027917951345443726,0.028330303728580475,0.019876107573509216,0.019780246540904045,0.017825257033109665,0.01711283251643181,0.024261143058538437
B4002,0.052465345710515976,0.0359153188765049,0.0500933974981308,0.025741903111338615,0.02575317956507206,0.04515286162495613,0.07195774465799332
B4403,0.03824451193213463,0.03415021300315857,0.02534525841474533,0.043453723192214966,0.02276105433702469,0.04345371946692467,0.03027801401913166
B1501,0.02992396615445614,0.021841183304786682,0.017808666452765465,0.015992091968655586,0.017821328714489937,0.013406180776655674,0.016026336699724197
B5101,0.07876795530319214,0.096180759370327,0.06682605296373367,0.057446811348199844,0.08550799638032913,0.08551854640245438,0.07112325727939606
A1101,0.041017334908246994,0.04345507174730301,0.03934025764465332,0.038330115377902985,0.03866442292928696,0.03663439676165581,0.03701474145054817
A3001,0.030688663944602013,0.021505603566765785,0.03154337406158447,0.022767815738916397,0.023245176300406456,0.023267969489097595,0.025241637602448463
B4501,0.03858109563589096,0.028108837082982063,0.038601815700531006,0.045551370829343796,0.02404574118554592,0.03732118383049965,0.027542822062969208
B0702,0.04577748477458954,0.02490208111703396,0.02555345557630062,0.01858682930469513,0.021284177899360657,0.021070394665002823,0.021324455738067627
A0101,0.025196922942996025,0.01594816893339157,0.013407386839389801,0.013711730018258095,0.012121370993554592,0.01161939837038517,0.009822708554565907
A6802,0.07106135785579681,0.06783367693424225,0.047162458300590515,0.05036473646759987,0.05116128921508789,0.05186613276600838,0.047793999314308167
